"","corp_code","corp_name","stock_code","modify_date"
"571","00412171","모수인터내쇼날",NA,20170630
"572","00232973","동해산업",NA,20170630
"573","00152419","대농중공업",NA,20170630
"574","00257413","신영팩토링",NA,20170630
"575","00362511","승진건설",NA,20170630
"576","00446743","아워스인베스트먼트",NA,20170630
"577","00253055","태흥산업개발",NA,20170630
"578","00448714","마하인더스트리",NA,20170630
"579","00448705","모아건설",NA,20170630
"580","00101716","경북레미콘",NA,20170630
"581","00447876","그루빅",NA,20170630
"582","00448671","라이프건설",NA,20170630
"583","00217150","대진종합건설",NA,20170630
"584","00164344","해피아이",NA,20170630
"585","00303314","성서",NA,20170630
"586","00451213","한신공업",NA,20170630
"587","00407416","오랙스정유",NA,20170630
"588","00178675","이논",NA,20170630
"589","00367181","예들",NA,20170630
"590","00439062","세제",NA,20170630
"591","00413514","가인수산",NA,20170630
"592","00127538","삼원산업",NA,20170630
